pubchem_cid,SMILES
513283,CCN(CC)C(=O)C1=C(OC(=C1)[C@@H]2[C@@H]([C@@H](CN2)O)O)C
10039700,CCCCCCCCN[C@@H]1C=C([C@@H]([C@@H]([C@H]1O)O)O)CO
44378824,CC(=O)N[C@H]1[C@H]([C@H]([C@H](OC1O)CO)O)C[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O.CC(=O)N[C@@H]1[C@H]([C@H](OC1O)C(CO)O)C[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
44378825,CC(=O)N[C@@H]1[C@H]([C@H](OC1O)C(CO)O)C[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
44461886,C1C(C(C(N1)CC(O)O)O)O
44563275,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)N[C@@H](CCCCN3C[C@@H]([C@H]([C@H]([C@H]3CO)O)O)O)C(=O)NCCCCCC(=O)OC
71583729,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H](CN2C3=C(C(=O)NC(=O)N3)NC2=O)O)O)O)O)O)O)O
49863731,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)NCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)NC(=O)[C@@H]4CCCN4C(=O)[C@H]5C(SSC([C@@H](C(=O)NCC(=O)N[C@H](C(=O)N5)CC6=CC=CC=C6)NC(=O)[C@H](CC7=CC=C(C=C7)O)N)(C)C)(C)C
49863732,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)NCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)NC(=O)[C@@H]4CCCN4C(=O)[C@@H]5C(SSC([C@@H](C(=O)NCC(=O)N[C@H](C(=O)N5)CC6=CC=CC=C6)NC(=O)[C@H](CC7=CC=C(C=C7)O)N)(C)C)(C)C
49863733,CCCC[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@H](C(SSC([C@@H](C(=O)NCC(=O)N[C@H](C(=O)N1)CC3=CC=CC=C3)NC(=O)[C@H](CC4=CC=C(C=C4)O)N)(C)C)(C)C)C(=O)N5CCC[C@H]5C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC6=CNC7=CC=CC=C76)C(=O)NCC8=CC(=CC(=C8)C(F)(F)F)C(F)(F)F
49863734,CCCC[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(SSC([C@@H](C(=O)NCC(=O)N[C@H](C(=O)N1)CC3=CC=CC=C3)NC(=O)[C@H](CC4=CC=C(C=C4)O)N)(C)C)(C)C)C(=O)N5CCC[C@H]5C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC6=CNC7=CC=CC=C76)C(=O)NCC8=CC(=CC(=C8)C(F)(F)F)C(F)(F)F
18503921,C[C@]12CCCC([C@@H]3[C@H]1CC[C@@H]3[C@@H]2[C@H](C4=CC=CC=C4)O)(C)C
511076,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3S(=O)(=O)C4=CC=CC5=CC=CC=C54)N(C1=O)C(=O)C6CC6
511077,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3S(=O)(=O)C4=CC5=CC=CC=C5C=C4)N(C1=O)C(=O)C6CC6
511081,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3S(=O)(=O)C4=CC=C(C=C4)C(C)C)N(C1=O)C(=O)C5CC5
511082,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3S(=O)(=O)C4=CC=C(C=C4)OC(C)C)N(C1=O)C(=O)C5CC5
511084,CCCOC1=CC=C(C=C1)S(=O)(=O)N2CCC[C@H]2C(=O)N3CC[C@H]4[C@H]3[C@@H](C(=O)N4C(=O)C5CC5)C
511085,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3C(=O)C4=C(C5=C(S4)C=CC(=C5)Cl)C)N(C1=O)C(=O)C6CC6
511086,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3C(=O)C4=CC=C(C=C4)C5=CC=CC=C5)N(C1=O)C(=O)C6CC6
511088,CCCOC1=CC=C(C=C1)C(=O)N2CCC[C@H]2C(=O)N3CC[C@H]4[C@H]3[C@@H](C(=O)N4C(=O)C5CC5)C
511091,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3C(=O)NC4=CC=C(C=C4)C(C)C)N(C1=O)C(=O)C5CC5
511092,CCCOC1=CC=C(C=C1)NC(=O)N2CCC[C@H]2C(=O)N3CC[C@H]4[C@H]3[C@@H](C(=O)N4C(=O)C5CC5)C
511093,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3C(=O)NC4=CC=C(C=C4)C(F)(F)F)N(C1=O)C(=O)C5CC5
511094,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3C(=O)NC4=CC=C(C=C4)OC(C)C)N(C1=O)C(=O)C5CC5
511095,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3C(=O)NC4=CC=C(C=C4)Cl)N(C1=O)C(=O)C5CC5
511106,C[C@@H]1[C@@H](C1C(=O)N2[C@H]3CCN([C@@H]3[C@@H](C2=O)C)C(=O)[C@@H]4CCCN4C(=O)NC5=CC=C(C=C5)C(C)C)C
511110,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3C(=O)NC4=CC=C(C=C4)C(C)C)N(C1=O)C5=NC=CS5
511111,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3C(=O)NC4=CC=C(C=C4)C(C)C)N(C1=O)C5=NC6=CC=CC=C6S5
511113,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3C(=O)NC4=CC=C(C=C4)C(C)C)N(C1=O)C5=NC6=C(S5)C=C(C=C6)CO
511121,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3C(=O)NC4=CC=C(C=C4)C(C)C)N(C1=O)C5=NC6=C(S5)C=C(C=C6)[N+](=O)[O-]
511122,CCOC(=O)C1=CC2=C(C=C1)N=C(S2)N3[C@H]4CCN([C@@H]4[C@@H](C3=O)C)C(=O)[C@@H]5CCCN5C(=O)NC6=CC=C(C=C6)C(C)C
511123,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3C(=O)NC4=CC=C(C=C4)C(C)C)N(C1=O)C5=NC6=C(S5)C=C(C=C6)OC(F)(F)F
511124,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3C(=O)NC4=CC=C(C=C4)C(C)C)N(C1=O)C5=NC6=C(S5)C=C(C=C6)OC
511125,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3C(=O)NC4=CC=C(C=C4)C(C)C)N(C1=O)C5=NC6=C(S5)N=CC=C6
6476665,C[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H]3CCCN3S(=O)(=O)C4=CC=CC5=C4C=CC=C5N(C)C)N(C1=O)C(=O)C6CC6
447994,COC(=O)C1=C(C=CC=C1OC/C=C/C2=CC(=C(C=C2)F)C3=CC(=NO3)C(=O)O)O
449162,COC(=O)C1=C(C=CC=C1OC/C=C/C2=CC(=CC=C2)C3=C(C(=NO3)C(=O)O)CO)O
10364207,COC(=O)C1=C(C=CC=C1OC/C=C/C2=CC(=CC=C2)C3=C(C(=NO3)C(=O)O)N)O
17748269,C1=CC=C(C=C1)C2=C(C(=CC(=C2)CC3=CC(=C(C(=C3)C(=O)O)O)C4=CC=CC=C4)C(=O)O)O
24180456,C1=CC(=CC=C1COC2=CC(=CC(=C2OCC(=O)O)O)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C(F)(F)F
24180507,C1=CC=C(C=C1)C2=CC(=C(C(=C2)C(=O)O)O)CC3=C(C(=CC(=C3)C4=CC=CC=C4)C(=O)O)O
45482833,C1=CC(=C(C=C1Br)/C=C\2/C(=O)NC(=O)S2)OCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
52946645,CCC1=C(C=CC(=C1)C[C@@H]2C(=O)N(CC(=O)N2)CCCCOC3=CC=CC(=C3C(=O)OC)O)N(C4=CC=CC=C4C(=O)O)C(=O)C(=O)O
75115511,C1=CC(=C(C=C1Br)C=C2C(=O)NC(=O)S2)OCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
91971065,C1C(C(=O)C(C=C1CC2=CC(=C(C(=C2)C(=O)O)O)CC3=CC=CC=C3)C(=O)O)CC4=CC=CC=C4
118725204,C[S+](CCCC(C#N)N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.Br.[Br-]
118725211,C[S+](CCC(C#N)N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.Br.[Br-]
1204,C1CC2C(CC1N2)C3=CN=C(C=C3)Cl
10154,CN1CCC2=CC(=C(C3=C2[C@@H]1CC4=CC(=C(C=C43)OC)O)OC)O
5310969,C1CN[C@@H]1COC2=CN=CC=C2
10025698,CCCCCCCCCC[N+]1=CC=CC(=C1)[C@@H]2CCCN2C.[I-]
10409038,CN1CCC2=C3[C@@H]1CC4=CC(=C(C=C4C3=C(C(=C2Br)O)OC)OC)O
14262870,C[N+]1(CCC2=CC(=C(C3=C2[C@@H]1CC4=CC(=C(C=C43)OC)O)OC)OC)C.[I-]
14262872,C[N+]1(CCC2=CC(=C(C3=C2[C@@H]1CC4=CC(=C(C=C43)OC)OC)OC)OC)C.[I-]
16126643,CN1CCC[C@H]1[C@@H]2COC3=CC=CC=C3O2
44423688,C[N+]1(CCC2=CC(=C(C3=C2[C@@H]1CC4=CC(=C(C=C43)OC)O)OC)O)C.[I-]
44423690,C[N+]1(CCC2=CC(=C(C3=C2[C@@H]1CC4=CC(=C(C=C43)OC)OC)OC)O)C.[I-]
71522989,C1CN[C@@H]1COC2=CN=CC(=C2)C#CC3=CC=CC=C3
73347339,CN1CCC[C@H]1COC(=O)C2=CC3=CC=CC=C3N=C2
73347340,CN1CCC[C@H]1COC(=O)C2=CC=C(C=C2)Br
73348844,CN1CCC[C@H]1COC(=O)C2=CC=C(C=C2)Cl
73350432,CN1CCC[C@H]1COC(=O)C2=CC=C(C=C2)OCC3=CC=CC=C3
73350433,CN1CCC[C@H]1COC(=O)C2=CN=C(C=C2)OCC3=CC=CC=C3
73351944,CN1CCC[C@H]1COC(=O)C2=CC=CC=C2
73353403,CN1CCC[C@H]1COC(=O)C2=CN=C(C=C2)Cl
73354915,CN1CCC[C@H]1COC(=O)C2=CC(=CC=C2)N
73356479,CN1CCC[C@H]1COC(=O)C2=CC(=CC=C2)[N+](=O)[O-]
76311214,C[N+](C)(C)CC1=CN(C2=CC=CC=C21)CC3=CC=C(C=C3)O.[I-]
76322102,C[N+](C)(C)CC1=CN(C2=CC=CC=C21)CC3=CC(=CC=C3)O.[I-]
135035833,C[C@@H]1CC2C3C1C(CN2C)C4=CC=CC(=O)N4C3
135036229,C[C@@H]1CC2C3C1C(CN2)C4=CC=CC(=O)N4C3
135036433,C[C@@H]1CC2C3(C1C(CN2C)C4=CC=CC(=O)N4C3)O
146026958,C1[C@H]2C[C@H]2N[C@@H]1COC3=CN=C(C=C3)Cl.Cl
162671874,CN1CC2C3[C@@H](CC1C3CN4C2=CC=CC4=O)CO
15625,C1=C2C(=CC(=C1Cl)Cl)OC3=CC(=C(C=C3O2)Cl)Cl
25444,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)[C@H]([C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(C[C@H]([C@@H](C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H](C([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O)C)C)O)C)OC1
91898352,CCNCCCCNC1=NC=C2CN(C(=O)N(C2=N1)CC3=CC(=CC=C3)NC(=O)C=C)C4=C(C(=CC(=C4Cl)OC)OC)Cl
2920793,CC(=O)NC(C1=CC=CS1)C2=CC(=C3C=CC=NC3=C2O)Cl
70701426,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC4=CC=CC=C4S3
70701432,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC4=CC=CC=C4O3
5210,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C
5511,CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2
7000,COC1=CC=CC=C1N
447569,C1[C@@H](O1)C[C@@H](C(=O)O)N
10441814,C[C@H]1[C@@H](O1)C[C@@H](C(=O)O)N
57340121,C[C@@H]1[C@H](S1)C[C@@H](C(=O)O)N
57340122,C[C@H]1[C@H](S1)C[C@@H](C(=O)O)N
49840774,C1CSSC[C@H](NC(=O)C[C@@H](NC(=O)[C@H]1N)CC2=CC=C(C=C2)O)C(=O)NCC3=CC=CC=C3CC(=O)O
145994843,C1=CC=C(C=C1)C2=CC=C(C=C2)CCNC(=O)CN3C=CC=C(C3=O)O
155512116,CC(C)[C@@H](C(=O)OCC1=CC=CC=C1)NC(=O)CN2C=CC=C(C2=O)O
155531602,CCCC[C@@H](C(=O)NC1=NC=CC(=C1)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)OCC4=CC=CC=C4)N
155538090,COC1=CC=CN(C1=S)CC(=O)NCCC2=CC=C(C=C2)C3=CC=CC=C3
155545269,CCCC[C@@H](C(=O)NNC1=CC=C(C=C1)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)OCC4=CC=CC=C4)N
155550629,CCCC[C@@H](C(=O)NNC1=CC=CC(=C1)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)OCC4=CC=CC=C4)N
155554600,C1=CC=C(C=C1)COC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)CN4C=CC=C(C4=O)O
155558560,CCCC[C@@H](C(=O)NC1=CC=CC(=C1)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)OCC4=CC=CC=C4)N
162648169,C1CC(=O)NCC[C@H](NC(=O)C[C@@H](NC(=O)[C@H]1N)CC2=CC=C(C=C2)O)C(=O)NCC3=CC=CC=C3CC(=O)O
162653880,C1CSSC[C@H](NC(=O)C[C@@H](NC(=O)[C@H]1N)CC2=CC=C(C=C2)F)C(=O)NCC3=CC=CC=C3CC(=O)N
162660003,C1CSSC[C@H](NC(=O)C[C@@H](NC(=O)[C@H]1N)CC2=CC=C(C=C2)O)C(=O)NCC3=CC=CC=C3CC(=O)N
162661952,C1CSSC[C@H](NC(=O)C[C@@H](NC[C@H]1N)CC2=CC=C(C=C2)O)C(=O)NCC3=CC=CC=C3CC(=O)N
162668148,C1CC(=O)NCC[C@@H](C(=O)N[C@H](CC(=O)N[C@@H]1C(=O)NCC2=CC=CC=C2CC(=O)O)CC3=CC=C(C=C3)O)N
492972,C1=CC(=CC(=C1)N=C(N)N)C(=O)NCC(=O)NC(CC(=O)O)C2=CC(=CC(=C2)Cl)Cl
118978102,C1CC2=C(NC1)N=C(C=C2)CC[C@@H]3CCN(C3)C[C@@H](CC(=O)O)C4=CC(=CC=C4)N5CCOCC5
121245322,C1CC2=C(NC1)N=C(C=C2)CC[C@@H]3CCN(C3)C[C@@H](CC(=O)O)C4=CC(=CC(=C4)C5CC5)N6CCOCC6
121245346,CC1=CC(=NN1C2=CC(=CC(=C2)[C@H](CC(=O)O)CN3CC[C@H](C3)CCC4=NC5=C(CCCN5)C=C4)N6CCOCC6)C
121246727,CC1=C(N=C(N1)C)C2=CC(=CC=C2)[C@H](CC(=O)O)CN3CC[C@H](C3)CCC4=NC5=C(CCCN5)C=C4
130453989,C1CC2=C(NC1)N=C(C=C2)CC[C@@H]3CCN(C3)C[C@@H](CC(=O)O)C4=CC(=CC=C4)O[C@H]5CCOC5
130454091,C1CC2=C(NC1)N=C(C=C2)CC[C@@H]3CCN(C3)C[C@@H](CC(=O)O)C4=CC(=CC=C4)O[C@@H]5CCOC5
130454093,C1CC2=C(NC1)N=C(C=C2)CC[C@@H]3CCN(C3)C[C@@H](CC(=O)O)C4=CC=CC(=C4)C5CCOC5
131985489,C1CC2=C(NC1)N=C(C=C2)CC[C@@H]3CCN(C3)C[C@@H](CC(=O)O)C4=CC(=CC=C4)N5C=CN=N5
131985494,CC1=NN=CN1C2=CC=CC(=C2)[C@H](CC(=O)O)CN3CC[C@H](C3)CCC4=NC5=C(CCCN5)C=C4
137480037,CC1=NN(C(=N1)C)C2=CC=CC(=C2)[C@H](CC(=O)O)CN3CC[C@H](C3)CCC4=NC5=C(CCCN5)C=C4
139030528,CC1=CC(=NN1C2=CC=CC(=C2)[C@H](CC(=O)[O-])C[N@+]3(CC[C@H](C3)CCC4=NC5=C(CCCN5)C=C4)C)C
145982847,CC1=NN(C=C1)C2=CC=CC(=C2)[C@H](CC(=O)O)CN3CC[C@H](C3)CCC4=NC5=C(CCCN5)C=C4
145982905,C1CC2=C(NC1)N=C(C=C2)CC[C@@H]3CCN(C3)C[C@@H](CC(=O)O)C4=CC(=CC=C4)N5C=CC=N5
145983050,CC1=CC=NN1C2=CC=CC(=C2)[C@H](CC(=O)O)CN3CC[C@H](C3)CCC4=NC5=C(CCCN5)C=C4
145984499,C1CC2=C(NC1)N=C(C=C2)CC[C@@H]3CCN(C3)C[C@@H](CC(=O)O)C4=CC=CC(=C4)C5CC5
155563328,CC1=CC(=NN1C2=CC=CC(=C2)[C@H](CC(=O)[O-])C[N@@+]3(CC[C@H](C3)CCC4=NC5=C(CCCN5)C=C4)C)C
66521681,C1=CC=C2C(=C1)C(=O)C3=CC(=C(C(=C3C2=O)O)O)S(=O)(=O)NC4=CC=C(C=C4)C(F)(F)F
60838,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7
643606,COC(=O)[C@@H]1[C@H](CC[C@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O
2779383,C1=CC2=C(C(=C1)C(=O)O)NC(=O)C2=O
16735161,C1=CC=C(C=C1)OC2=CC=C(C=C2)CCC(=O)C3=NC=C(O3)C4=CC=CC=N4
16735162,C1=CC=C(C=C1)CC2=CC=C(C=C2)CCC(=O)C3=NC=C(O3)C4=CC=CC=N4
16735350,CCCCCCC1=CC(=CC=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3
16735381,CC1=CC=CC=C1CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3
16735382,CC1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3
16735383,COC1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3
16735384,C1=CC=NC(=C1)C2=CN=C(O2)C(=O)CCCCCCC3=CC=C(C=C3)N
16735549,C1=CC=NC(=C1)C2=CN=C(O2)C(=O)CCCCCCC3=C(C(=CC=C3)Cl)Cl
16735550,CS(=O)(=O)C1=CC=CC(=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3
16735551,CS(=O)(=O)C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3
16735862,C1=CC=NC(=C1)C2=CN=C(O2)C(=O)CCCCCCC3=CC=CS3
16736009,C1=CC=C(C=C1)SC2=CC=C(C=C2)CCC(=O)C3=NC=C(O3)C4=CC=CC=N4
16736010,C1=CC=C(C=C1)COC2=CC=C(C=C2)CCC(=O)C3=NC4=C(O3)C=CC=N4
16736219,C1=CC=C(C(=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3)C(F)(F)F
16736220,C1=CC=NC(=C1)C2=CN=C(O2)C(=O)CCCCCCC3=CC=C(C=C3)C(F)(F)F
16736227,C1=CC=C(C=C1)NC2=CC=C(C=C2)CCC(=O)C3=NC=C(O3)C4=CC=CC=N4
16736437,COC1=CC=CC(=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3
16736444,COC(=O)C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3
16736447,C1=CC=NC(=C1)C2=CN=C(O2)C(=O)CCCCCCC3=CC(=CC=C3)Cl
16736616,C1=CC=NC(=C1)C2=CN=C(O2)C(=O)CCCCCCC3=CSC=C3
16736617,C1=CC=C2C=C(C=CC2=C1)CCCCCCC(=O)C3=NC=C(O3)C4=CC=CC=N4
16736618,C1=CC=NC(=C1)C2=CN=C(O2)C(=O)CCCCCCC3=CN=CC=C3
16736619,CC1=CC(=CC=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3
16736627,C1=CC=C(C(=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3)F
16736628,C1=CC=NC(=C1)C2=CN=C(O2)C(=O)CCCCCCC3=CC=C(C=C3)F
16736630,CSC1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3
16736930,C1=CC=NC(=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3
16737009,C1=CC=C(C(=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3)Cl
16737010,C1=CC=NC(=C1)C2=CN=C(O2)C(=O)CCCCCCC3=CC=C(C=C3)Cl
16737012,CCCCCCC1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3
16737810,COC(=O)C1=CC=CC(=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3
16737951,C1=CC=C(C=C1)C2=CC=C(C=C2)CCC(=O)C3=NC=C(O3)C4=CC=CC=N4
16738134,CSC1=CC=CC=C1CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3
16738354,C1=CC=NC(=C1)C2=CN=C(O2)C(=O)CCCCCCC3=CC=C(C=C3)[N+](=O)[O-]
681,C1=CC(=C(C=C1CCN)O)O
1225,C=CCN1CCC2=C(C(=C(C=C2C(C1)C3=CC=CC=C3)O)O)Cl
1238,CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)Cl
1241,C=CCN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)O)O
1242,C1CNCC(C2=CC(=C(C=C21)O)O)C3=CC=CC=C3
6005,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O
16103,CN1CCN(CC1)C2=NC3=CC=CC=C3NC4=CC=CC=C42
130907,CCCN1CCC2=C3[C@H]1CC4=C(C3=CC(=C2)OC)C(=C(C=C4)O)O
167715,CCCN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O
736083,CN1CCC2=C3[C@@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O
3036864,CN1CCC2=CC(=C(C=C2[C@H](C1)C3=CC=CC=C3)O)Cl
5249490,C1C2C3=C(CC4=C2C(=CC=C4)CN1)C(=C(C=C3)O)O
6603729,C=CCN1CCC2=C(C(=C(C=C2[C@@H](C1)C3=CC=CC=C3)O)O)Br
6603798,CCCN1CCC2=C3[C@H]1CC4=C(C3=CC(=C2)O)C(=C(C=C4)O)O
6603820,C1CC2=CC(=C(C=C2[C@@H]3[C@@H]1NCC4=CC=CC=C34)O)O
6603950,CN1CCN(CC1)[C@@H]2CC3=CC=CC=C3SC4=C2C=C(C=C4)Cl
6852376,C1CNC[C@@H](C2=CC(=C(C=C21)O)O)C3=CC=CC=C3
9816455,C1[C@H]2C3=C(CC4=C2C(=CC=C4)CN1)C(=C(C=C3)O)O
9904738,CCCN1CC2=CC=CC=C2[C@H]3[C@H]1CCC4=CC(=C(C=C34)O)O
10004036,CN1CCC2=C3[C@@H]1CC4=CC(=C(C=C4C3=C(C(=C2I)O)OC)OC)O
10015045,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=CC=C4)O
10923047,C1[C@@H]2C3=C(CC4=C2C(=CC=C4)CN1)C(=C(C=C3)O)O
12765746,CN1CCN(CC1)[C@H]2CC3=CC=CC=C3SC4=C2C=C(C=C4)Cl
13994412,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=CC=C4)OC
44323851,CN1CCN(CC1)C2=CC3=CC=CC=C3C(=C)C4=CC=CC=C42
44323870,CC(=C1C2=C(C=C(C=C2)Cl)C=C(C3=CC=CC=C31)N4CCN(CC4)C)C
44323876,CC(=C1C2=CC=CC=C2C=C(C3=CC=CC=C31)N4CCN(CC4)C)C
1219,CCCN(CCC)C1CCC2=C(C1)C=C(C=C2)O
5095,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1
9410,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.Cl
54562,CCCN1CCC[C@H]2[C@H]1CC3=C(C2)NN=C3
119570,CCCN[C@H]1CCC2=C(C1)SC(=N2)N
3038494,COC1=CC=CC=C1N2CCN(CC2)CCCCNC(=O)C3=CC4=CC=CC=C4C=C3.Cl
11515697,CN1CCC2=C3[C@H]1CC4=C(C3=CC(=C2)C5=CC=CC=C5)C(=C(C=C4)O)O
11639064,CN1CCC2=C3[C@H]1CC4=C(C3=CC(=C2)C5=CC=C(C=C5)O)C(=C(C=C4)O)O
44567289,CN1CCC2=C3[C@H]1CC4=C(C3=CC(=C2)C5=CC=CC=C5)C(=C(C=C4)O)O.Cl
44567290,CN1CCC2=C3[C@H]1CC4=C(C3=CC(=C2)C5=CC=C(C=C5)O)C(=C(C=C4)O)O.Cl
44567291,CC1=CC2=C3[C@@H](CC4=C(C3=C1)C(=C(C=C4)O)O)N(CC2)C.Cl
44567297,CN1CCC2=C3[C@H]1CC4=C(C3=CC(=C2)C5=CC=CC6=C5OC7=CC=CC=C67)C(=C(C=C4)O)O.Cl
76332519,C1CC2=C(C1)C(=O)OC3=C2C=CC(=C3Cl)OCCCCN4CCC(CC4)C5=NOC6=C5C=CC(=C6)F
90664792,CN1CCC2=C3[C@H]1CC4=C(C3=CC(=C2)C5=CC=C(C=C5)N(C)C)C(=C(C=C4)O)O.Cl.Cl
6540046,C1C2=CC=CC=C2C=C1C3=CN=CC=C3
6540047,C1CC(=CC2=CC=CC=C21)C3=CN=CC=C3
6540048,COC1=CC2=C(CC(=C2)C3=CN=CC=C3)C=C1
6540049,COC1=CC2=C(C=C1)C=C(CC2)C3=CN=CC=C3
15650516,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=S)NC(=O)C3=CC=C(C=C3)Cl
127047463,COC1/C(=C/NC2=CC=CC=C2S(=O)(=O)N)/C(=O)C3=C(O1)C=CC(=C3)Cl
127047597,COC1/C(=C/NC2=CC(=CC=C2)S(=O)(=O)N)/C(=O)C3=CC=CC=C3O1
127047727,COC1/C(=C/NC2=CC=C(C=C2)S(=O)(=O)N)/C(=O)C3=C(O1)C=CC(=C3)Cl
127047728,COC1/C(=C/NC2=CC(=CC=C2)S(=O)(=O)N)/C(=O)C3=C(O1)C=CC(=C3)Cl
196776,CC1=CC=CC=C1N2CCC3=C(N=C4C(=C32)C=CC=C4OC)C
13038439,CCOC(=O)C1=CN=C2C(=C1NC3=CC=CC=C3C)C=CC=C2OC
